poi_id,naics_code,latitude,longitude
poi_003234,3231,40.773,-73.9961
poi_003235,522110,40.8112,-73.9469
poi_003236,451130,40.7378,-73.9896
poi_003237,712190,40.7574,-73.9796
poi_003238,722515,40.748,-73.9659
poi_003239,812199,40.7507,-73.9619
poi_003240,722511,40.8219,-73.9317
poi_003241,812199,40.8577,-73.941
poi_003242,812112,40.7372,-73.9893
poi_003243,812112,40.7706,-73.9675
poi_003244,813110,40.7002,-74.0212
poi_003245,621493,40.7294,-74.027
poi_003246,811122,40.7333,-73.9702
poi_003247,621330,40.7545,-74.0072
poi_003248,812320,40.7449,-74.0016
poi_003249,611110,40.8695,-73.9248
poi_003250,722515,40.7674,-73.9668
poi_003251,722511,40.8601,-73.9396
poi_003252,448210,40.7127,-73.9881
poi_003253,811211,40.7574,-73.9803
poi_003254,327120,40.7414,-74.0065
poi_003255,722511,40.7872,-73.9728
poi_003256,448140,40.7585,-73.9832
poi_003257,611691,40.7511,-73.9544
poi_003258,812112,40.7936,-73.9897
poi_003259,621310,40.7388,-73.9653
poi_003260,311811,40.7376,-73.9969
poi_003261,621210,40.8229,-73.9326
poi_003262,812199,40.734,-73.9856
poi_003263,453310,40.7249,-74.0011
poi_003264,621330,40.7599,-73.9769
poi_003265,3231,40.7131,-73.9991
poi_003266,812113,40.8205,-73.9432
poi_003267,813110,40.7117,-73.9937
poi_003268,721110,40.7724,-73.9907
poi_003269,522390,40.8224,-73.9144
poi_003270,5418,40.7465,-73.9929
poi_003271,442299,40.7584,-74.0051
poi_003272,621310,40.757,-73.9887
poi_003273,611110,40.8532,-73.9359
poi_003274,621399,40.724,-74.0012
poi_003275,722511,40.8632,-73.9504
poi_003276,722513,40.7448,-73.9991
poi_003277,812199,40.7619,-73.9771
poi_003278,442299,40.7509,-73.9977
poi_003279,722511,40.7422,-73.9808
poi_003280,531190,40.7445,-73.9821
poi_003281,722511,40.7707,-73.9827
poi_003282,446110,40.7307,-73.9851
poi_003283,722511,40.7433,-73.976
poi_003284,722513,40.7271,-73.9739
poi_003285,813110,40.8305,-73.9638
poi_003286,713940,40.7656,-73.9596
poi_003287,722511,40.7097,-74.0166
poi_003288,611310,40.7398,-74.0049
poi_003289,713940,40.7163,-74.0283
poi_003290,722513,40.8018,-73.9423
poi_003291,621399,40.7323,-74.0006
poi_003292,722410,40.7272,-74.0141
poi_003293,722513,40.7851,-73.9911
poi_003294,611620,40.7769,-73.9357
poi_003295,531190,40.7304,-73.995
poi_003296,624410,40.7698,-73.9569
poi_003297,722511,40.7459,-73.9503
poi_003298,621210,40.7593,-73.9561
poi_003299,812113,40.7768,-73.9474
poi_003300,722511,40.705,-73.9944
poi_003301,722513,40.7206,-73.9863
poi_003302,448320,40.7541,-73.9782
poi_003303,5416,40.7309,-73.9846
poi_003304,722511,40.754,-73.9754
poi_003305,722515,40.7184,-73.9769
poi_003306,621111,40.7384,-73.9974
poi_003307,621399,40.7484,-74.009
poi_003308,446110,40.77,-73.9747
poi_003309,611691,40.7693,-73.9764
poi_003310,621111,40.7693,-73.9852
poi_003311,485113,40.8287,-73.9387
poi_003312,713940,40.7109,-74.0145
poi_003313,722515,40.7139,-73.9986
poi_003314,721110,40.7442,-73.9985
poi_003315,722511,40.7208,-74.0057
poi_003316,621210,40.7699,-73.9645
poi_003317,813312,40.7195,-74.0181
poi_003318,611630,40.7782,-73.9695
poi_003319,448210,40.7336,-74.0079
poi_003320,621399,40.7408,-73.9765
poi_003321,722511,40.769,-73.979
poi_003322,621111,40.7765,-73.961
poi_003323,541219,40.7731,-73.9952
poi_003324,448310,40.7257,-74.0148
poi_003325,446110,40.7887,-73.9431
poi_003326,453910,40.775,-73.9423
poi_003327,812320,40.7321,-73.9963
poi_003328,812112,40.7459,-74.0007
poi_003329,522110,40.7693,-73.9702
poi_003330,532284,40.7344,-73.9777
poi_003331,621330,40.7867,-73.966
poi_003332,811430,40.7526,-73.9946
poi_003333,722511,40.7423,-73.9936
poi_003334,448120,40.774,-73.9517
poi_003335,713940,40.7217,-74.0077
poi_003336,621340,40.751,-73.979
poi_003337,722511,40.7861,-73.9234
poi_003338,523930,40.6941,-74.0056
poi_003339,621111,40.7908,-73.9808
poi_003340,522110,40.7444,-73.9723
poi_003341,453910,40.5985,-73.9373
poi_003342,611310,40.7886,-73.963
poi_003343,722511,40.7056,-73.9814
poi_003344,812320,40.8504,-73.9326
poi_003345,446120,40.7241,-73.9895
poi_003346,0,40.7307,-73.9867
poi_003347,446110,40.7607,-73.9724
poi_003348,448310,40.7299,-74.0001
poi_003349,813110,40.7798,-73.9668
poi_003350,621999,40.7851,-73.9481
poi_003351,541213,40.7245,-74.001
poi_003352,448310,40.7613,-73.997
poi_003353,445110,40.7574,-73.9951
poi_003354,443142,40.7482,-73.9738
poi_003355,621330,40.7515,-73.971
poi_003356,713940,40.7321,-73.9857
poi_003357,541219,40.7662,-73.9754
poi_003358,722511,40.8271,-73.9349
poi_003359,339950,40.7584,-73.976
poi_003360,812112,40.7587,-73.9564
poi_003361,722513,40.7629,-73.9941
poi_003362,722511,40.7065,-73.9854
poi_003363,812199,40.7339,-73.9812
poi_003364,713940,40.783,-73.9652
poi_003365,621111,40.7664,-73.9747
poi_003366,531311,40.6926,-74.0099
poi_003367,531210,40.6526,-73.9872
poi_003368,453210,40.7624,-73.9727
poi_003369,453110,40.7395,-73.9783
poi_003370,442299,40.7816,-73.9411
poi_003371,812113,40.7476,-74.0037
poi_003372,722511,40.7238,-74.0098
poi_003373,722513,40.7614,-73.9641
poi_003374,446191,40.7706,-73.9875
poi_003375,532284,40.7353,-73.982
poi_003376,812990,40.7484,-73.9948
poi_003377,446110,40.7898,-73.9528
poi_003378,448310,40.7466,-73.998
poi_003379,722515,40.7113,-73.9907
poi_003380,721110,40.8123,-73.9579
poi_003381,621111,40.768,-73.9639
poi_003382,448120,40.7333,-73.9815
poi_003383,722511,40.7679,-73.9927
poi_003384,484210,40.7477,-73.9731
poi_003385,451110,40.5923,-73.9208
poi_003386,522110,40.7301,-73.988
poi_003387,517312,40.7461,-73.976
poi_003388,445120,40.7731,-73.9719
poi_003389,442110,40.7499,-73.9867
poi_003390,722511,40.7929,-73.9413
poi_003391,448190,40.7328,-73.9923
poi_003392,813110,40.7231,-73.9819
poi_003393,5416,40.7793,-73.9737
poi_003394,812220,40.7246,-74.0278
poi_003395,517312,40.7189,-73.9853
poi_003396,722511,40.6238,-74.009
poi_003397,5418,40.733,-73.9788
poi_003398,721110,40.7739,-74.0006
poi_003399,621340,40.7418,-73.9632
poi_003400,448310,40.7676,-73.9806
poi_003401,712190,40.6451,-73.945
poi_003402,722511,40.7625,-73.9707
poi_003403,813110,40.7202,-73.9725
poi_003404,445310,40.7255,-74.0006
poi_003405,238150,40.7572,-73.9895
poi_003406,713940,40.7774,-73.9748
poi_003407,722410,40.7191,-73.9956
poi_003408,448120,40.7703,-73.9445
poi_003409,722511,40.732,-74.0166
poi_003410,621210,40.7716,-73.9719
poi_003411,621399,40.7626,-73.9794
poi_003412,621111,40.7742,-73.9399
poi_003413,453920,40.804,-73.9339
poi_003414,446191,40.7832,-73.9669
poi_003415,448210,40.7661,-73.9437
poi_003416,713940,40.7327,-73.9729
poi_003417,722513,40.8061,-73.9437
poi_003418,0,40.7253,-73.9997
poi_003419,721110,40.7192,-73.9871
poi_003420,517312,40.7395,-73.9752
poi_003421,722511,40.7088,-73.9999
poi_003422,5416,40.772,-73.9958
poi_003423,722515,40.6494,-73.9971
poi_003424,712190,40.8436,-73.8202
poi_003425,722513,40.7297,-74.011
poi_003426,721110,40.7306,-74.0047
poi_003427,448140,40.7577,-74.006
poi_003428,522310,40.7537,-73.9546
poi_003429,451120,40.7435,-73.9829
poi_003430,7111,40.7408,-74.004
poi_003431,448120,40.7409,-73.9877
poi_003432,611110,40.741,-74.0062
poi_003433,812191,40.7382,-73.9843
poi_003434,442110,40.7319,-73.9799
poi_003435,446130,40.7423,-73.9897
poi_003436,722515,40.8375,-73.9387
poi_003437,722511,40.803,-73.9684
poi_003438,722511,40.751,-73.9591
poi_003439,722513,40.73,-73.9824
poi_003440,445110,40.7168,-74.0129
poi_003441,5416,40.7615,-73.9766
poi_003442,446130,40.7658,-73.9852
poi_003443,487110,40.7162,-74.0153
poi_003444,451130,40.7488,-73.9782
poi_003445,541219,40.7494,-73.9716
poi_003446,812199,40.7671,-73.9985
poi_003447,445210,40.7421,-74.0085
poi_003448,722410,40.7215,-74.0247
poi_003449,812199,40.7216,-73.9777
poi_003450,443142,40.6005,-73.8299
poi_003451,311811,40.7589,-73.9871
poi_003452,722410,40.8197,-73.9271
poi_003453,621111,40.7626,-73.9741
poi_003454,812112,40.7832,-73.9607
poi_003455,451211,40.7095,-74.0031
poi_003456,611620,40.7227,-74.007
poi_003457,611620,40.7002,-73.9935
poi_003458,621111,40.7748,-73.9506
poi_003459,722515,40.7947,-73.9244
poi_003460,448310,40.767,-73.9699
poi_003461,311811,40.758,-73.9686
poi_003462,722513,40.755,-73.9974
poi_003463,531190,40.7595,-73.9927
poi_003464,453920,40.7471,-74.0038
poi_003465,622310,40.7796,-73.9531
poi_003466,722515,40.8882,-73.8672
poi_003467,523930,40.7539,-73.9655
poi_003468,522110,40.7449,-74.0139
poi_003469,512131,40.7912,-73.9708
poi_003470,445310,40.7316,-73.9977
poi_003471,722511,40.7155,-73.9967
poi_003472,712190,40.5865,-74.1311
poi_003473,722511,40.756,-73.9806
poi_003474,722513,40.7344,-73.9961
poi_003475,713940,40.7246,-74.0132
poi_003476,541219,40.7516,-73.9607
poi_003477,722513,40.72,-73.9968
poi_003478,812112,40.737,-73.974
poi_003479,453110,40.7772,-73.9694
poi_003480,621111,40.7385,-73.9903
poi_003481,812930,40.8059,-73.9838
poi_003482,722513,40.7362,-74.0202
poi_003483,451130,40.7346,-73.981
poi_003484,722511,40.7538,-73.9611
poi_003485,448190,40.7269,-73.9993
poi_003486,448310,40.7361,-74.0037
poi_003487,722511,40.8068,-73.9517
poi_003488,448120,40.6347,-74.0126
poi_003489,621210,40.7609,-73.9557
poi_003490,446191,40.7818,-73.9903
poi_003491,922160,40.8063,-73.968
poi_003492,812199,40.7772,-73.9521
poi_003493,713990,40.8572,-73.9345
poi_003494,722511,40.7072,-74.0161
poi_003495,813110,40.7747,-73.9815
poi_003496,446110,40.7029,-74.0332
poi_003497,621492,40.8472,-73.8119
poi_003498,813110,40.7577,-74.0116
poi_003499,541921,40.7363,-74.0021
poi_003500,713940,40.777,-73.9624
poi_003501,522110,40.7415,-73.9925
poi_003502,722515,40.7072,-74.0066
poi_003503,621210,40.7488,-73.9894
poi_003504,541219,40.7486,-73.9625
poi_003505,445110,40.8178,-73.9381
poi_003506,928120,40.711,-74.0041
poi_003507,621210,40.8066,-73.9286
poi_003508,621111,40.7791,-73.9575
poi_003509,621111,40.7413,-73.9939
poi_003510,484210,40.7769,-73.9982
poi_003511,448310,40.7251,-74.0272
poi_003512,492110,40.7522,-73.9746
poi_003513,812112,40.7594,-73.9973
poi_003514,448310,40.7657,-73.9892
poi_003515,722513,40.8077,-73.9408
poi_003516,446130,40.7056,-74.0061
poi_003517,448120,40.7355,-74.005
poi_003518,452210,40.7967,-73.9632
poi_003519,451140,40.7334,-73.9664
poi_003520,423730,40.7767,-73.9311
poi_003521,722515,40.7902,-73.944
poi_003522,621111,40.8401,-73.9352
poi_003523,813110,40.7365,-73.9651
poi_003524,712120,40.781,-73.9865
poi_003525,523930,40.7591,-73.9895
poi_003526,541219,40.7525,-73.9774
poi_003527,813110,40.8162,-73.9349
poi_003528,722515,40.7367,-74.0096
poi_003529,452319,40.8417,-73.9477
poi_003530,531210,40.7318,-73.9757
poi_003531,812112,40.7994,-73.9371
poi_003532,448210,40.7881,-73.9486
poi_003533,621610,40.7472,-74.0196
poi_003534,812113,40.7071,-73.9703
poi_003535,621111,40.7265,-73.984
poi_003536,446191,40.7371,-73.9992
poi_003537,621399,40.7552,-73.9881
poi_003538,722511,40.7559,-74.0167
poi_003539,446110,40.8065,-73.9431
poi_003540,722511,40.7437,-73.9667
poi_003541,531190,40.7764,-73.9678
poi_003542,611310,40.8179,-73.9382
poi_003543,621111,40.7528,-73.9547
poi_003544,492110,40.7663,-73.9621
poi_003545,453210,40.7556,-73.9818
poi_003546,722515,40.7246,-73.979
poi_003547,722513,40.7912,-73.9507
poi_003548,812199,40.7742,-73.9919
poi_003549,812320,40.7429,-74.0045
poi_003550,712190,40.8693,-73.9185
poi_003551,453310,40.7664,-73.9946
poi_003552,541219,40.7666,-73.981
poi_003553,722511,40.7274,-74.0002
poi_003554,621210,40.7226,-73.9909
poi_003555,812199,40.7237,-73.9917
poi_003556,722511,40.7201,-73.9891
poi_003557,445220,40.8265,-73.958
poi_003558,621210,40.7589,-73.9634
poi_003559,532111,40.775,-73.9732
poi_003560,448210,40.7237,-73.9768
poi_003561,722511,40.7709,-73.9983
poi_003562,812113,40.7376,-73.99
poi_003563,541219,40.7646,-73.977
poi_003564,621330,40.7533,-73.9733
poi_003565,621111,40.7578,-73.9695
poi_003566,713940,40.7103,-74.0152
poi_003567,813110,40.6977,-74.0067
poi_003568,812111,40.7392,-73.983
poi_003569,315990,40.7607,-74.0051
poi_003570,624410,40.8544,-73.9212
poi_003571,713940,40.7335,-73.9893
poi_003572,813110,40.7516,-73.9787
poi_003573,621210,40.7691,-73.9683
poi_003574,448120,40.7522,-73.9729
poi_003575,446130,40.7777,-73.9476
poi_003576,453110,40.7393,-73.977
poi_003577,531210,40.7463,-73.9953
poi_003578,453310,40.7435,-73.975
poi_003579,722515,40.7567,-74.0013
poi_003580,712190,40.7108,-74.0054
poi_003581,722511,40.6996,-73.9716
poi_003582,491110,40.8161,-73.9489
poi_003583,444130,40.7539,-73.9788
poi_003584,813110,40.8031,-73.9625
poi_003585,722515,40.713,-73.9885
poi_003586,446120,40.7211,-73.9767
poi_003587,722410,40.7559,-74.0093
poi_003588,541219,40.7351,-73.9669
poi_003589,722511,40.7363,-73.9927
poi_003590,522390,40.7614,-73.9902
poi_003591,621340,40.7385,-74.0063
poi_003592,722511,40.7816,-73.9395
poi_003593,611110,40.7673,-73.9597
poi_003594,812199,40.7776,-73.9801
poi_003595,442299,40.6904,-73.9026
poi_003596,611110,40.7342,-73.9856
poi_003597,722511,40.7933,-73.9744
poi_003598,812112,40.8335,-73.966
poi_003599,522390,40.7622,-73.9954
poi_003600,5416,40.6979,-74.0018
poi_003601,712190,40.5488,-74.1519
poi_003602,621330,40.7352,-73.9838
poi_003603,812112,40.7256,-73.9974
poi_003604,621210,40.7788,-73.9564
poi_003605,711310,40.8336,-73.9565
poi_003606,448210,40.836,-73.9407
poi_003607,448120,40.7462,-74.0081
poi_003608,621210,40.7628,-73.9961
poi_003609,522110,40.7319,-73.9798
poi_003610,722511,40.7909,-73.96
poi_003611,446110,40.7604,-73.9721
poi_003612,722511,40.7704,-73.9648
poi_003613,722410,40.7248,-73.966
poi_003614,812112,40.7426,-73.9929
poi_003615,722515,40.7344,-73.9985
poi_003616,621310,40.6968,-73.9952
poi_003617,621111,40.7447,-73.9676
poi_003618,445120,40.7223,-74.0047
poi_003619,813110,40.8552,-73.9347
poi_003620,621310,40.7808,-73.9618
poi_003621,621310,40.7789,-73.9679
poi_003622,721110,40.8324,-73.8938
poi_003623,622110,40.7905,-73.9463
poi_003624,442299,40.7783,-73.9361
poi_003625,5418,40.7645,-73.9935
poi_003626,445120,40.8172,-73.952
poi_003627,621330,40.7451,-73.9753
poi_003628,442299,40.7632,-73.945
poi_003629,453920,40.7829,-73.9854
poi_003630,812320,40.7553,-73.9974
poi_003631,722511,40.7401,-74.0027
poi_003632,611692,40.6404,-73.9629
poi_003633,448210,40.7728,-73.9905
poi_003634,722511,40.7305,-73.9722
poi_003635,812990,40.7123,-74.0224
poi_003636,722410,40.7665,-73.9699
poi_003637,811211,40.7022,-74.0155
poi_003638,621310,40.7856,-73.9879
poi_003639,722511,40.7434,-73.9721
poi_003640,722513,40.7108,-74.0046
poi_003641,722511,40.798,-73.9656
poi_003642,722511,40.7587,-74.0098
poi_003643,811211,40.7372,-73.9828
poi_003644,621111,40.7548,-73.9625
poi_003645,624410,40.8483,-73.91
poi_003646,443142,40.7399,-73.9655
poi_003647,722513,40.7556,-73.9684
poi_003648,451120,40.6979,-73.9248
poi_003649,453210,40.7459,-73.9739
poi_003650,713940,40.853,-73.95
poi_003651,532284,40.755,-73.9778
poi_003652,621210,40.7068,-73.999
poi_003653,442210,40.7347,-74.0031
poi_003654,621210,40.7778,-73.965
poi_003655,812199,40.749,-73.9729
poi_003656,448120,40.7425,-74.0044
poi_003657,812199,40.7775,-74.0032
poi_003658,621111,40.7611,-73.9792
poi_003659,722511,40.7249,-74.0093
poi_003660,453110,40.8477,-73.9317
poi_003661,611110,40.7899,-73.9409
poi_003662,443142,40.737,-73.9866
poi_003663,621111,40.7815,-73.9566
poi_003664,448140,40.7795,-73.9574
poi_003665,5416,40.7646,-73.9882
poi_003666,445110,40.7004,-74.0033
poi_003667,541213,40.7193,-73.9956
poi_003668,522390,40.7418,-73.9997
poi_003669,453210,40.7583,-74.0107
poi_003670,446110,40.7058,-73.9604
poi_003671,446191,40.7663,-73.9841
poi_003672,453920,40.7641,-73.9772
poi_003673,812112,40.5673,-74.1115
poi_003674,812112,40.7659,-73.9628
poi_003675,812112,40.8029,-73.9341
poi_003676,812112,40.7491,-73.9777
poi_003677,541921,40.7516,-73.9708
poi_003678,448210,40.7495,-73.977
poi_003679,722515,40.7929,-73.9557
poi_003680,812112,40.7829,-73.9691
poi_003681,446120,40.7443,-73.9879
poi_003682,722513,40.7762,-73.967
poi_003683,447110,40.8628,-73.9145
poi_003684,621410,40.7585,-74.0092
poi_003685,621111,40.7561,-73.9574
poi_003686,722511,40.7639,-74.0076
poi_003687,812199,40.7357,-73.9897
poi_003688,813110,40.8098,-73.9211
poi_003689,813110,40.7152,-73.9863
poi_003690,453920,40.8019,-73.9744
poi_003691,446130,40.7816,-73.9911
poi_003692,813110,40.7439,-73.9701
poi_003693,813110,40.7997,-73.9524
poi_003694,522298,40.8124,-73.9802
poi_003695,445110,40.8218,-73.8755
poi_003696,561510,40.7307,-73.9905
poi_003697,0,40.7642,-73.9772
poi_003698,713940,40.7344,-73.9997
poi_003699,713990,40.7409,-73.9592
poi_003700,621493,40.8318,-73.941
poi_003701,541921,40.7589,-74.0105
poi_003702,517312,40.759,-74.0023
poi_003703,812113,40.7479,-74.0151
poi_003704,722511,40.6925,-73.9959
poi_003705,443142,40.7289,-73.9984
poi_003706,812112,40.7529,-73.9631
poi_003707,621210,40.7544,-73.9495
poi_003708,446130,40.7199,-73.9994
poi_003709,448120,40.7609,-73.9682
poi_003710,611110,40.8848,-73.9389
poi_003711,624410,40.8325,-73.9293
poi_003712,722511,40.7898,-73.9604
poi_003713,541310,40.7378,-73.988
poi_003714,811490,40.7606,-73.9647
poi_003715,622310,40.7533,-73.9752
poi_003716,624410,40.7413,-73.9536
poi_003717,621330,40.8031,-73.9636
poi_003718,442299,40.7772,-73.9383
poi_003719,541213,40.7417,-73.9572
poi_003720,5416,40.7443,-73.9781
poi_003721,541213,40.8164,-73.9642
poi_003722,621111,40.7846,-73.9617
poi_003723,453220,40.7528,-73.9771
poi_003724,624410,40.7817,-73.9253
poi_003725,453310,40.7278,-74.0005
poi_003726,812112,40.7533,-73.9959
poi_003727,5418,40.7501,-73.9895
poi_003728,611691,40.7558,-73.9867
poi_003729,813110,40.778,-73.9364
poi_003730,811211,40.7754,-73.9703
poi_003731,712190,40.7284,-74.0034
poi_003732,442210,40.8343,-73.9361
poi_003733,524210,40.7643,-73.9811
poi_003734,722515,40.7367,-74.0062
poi_003735,443142,40.5649,-74.1567
poi_003736,532289,40.8556,-73.9161
poi_003737,722513,40.715,-73.9848
poi_003738,446110,40.71,-74.0118
poi_003739,722511,40.8463,-73.961
poi_003740,722515,40.7279,-73.9899
poi_003741,445120,40.7244,-74.0118
poi_003742,812113,40.7682,-73.9813
poi_003743,722515,40.7312,-74.0067
poi_003744,448120,40.7696,-73.9877
poi_003745,621340,40.7004,-74.0236
poi_003746,812112,40.7507,-73.975
poi_003747,523930,40.6897,-74.0144
poi_003748,448190,40.7283,-74.0114
poi_003749,813110,40.7308,-73.9989
poi_003750,448140,40.7694,-73.9806
poi_003751,811121,40.763,-73.9841
poi_003752,811430,40.8385,-73.9409
poi_003753,485999,40.7842,-73.9895
poi_003754,813110,40.6221,-73.9967
poi_003755,722513,40.7168,-73.9917
poi_003756,811490,40.7174,-74.0089
poi_003757,722513,40.8408,-73.9561
poi_003758,713940,40.7617,-73.9815
poi_003759,812113,40.775,-73.981
poi_003760,448310,40.7743,-73.9971
poi_003761,813110,40.7581,-73.9648
poi_003762,522110,40.7357,-73.9971
poi_003763,721110,40.7758,-73.9767
poi_003764,621111,40.7612,-73.9791
poi_003765,522390,40.7646,-73.998
poi_003766,624410,40.8407,-73.9459
poi_003767,621210,40.7514,-73.968
poi_003768,531120,40.7281,-73.9933
poi_003769,813110,40.7373,-74.0062
poi_003770,713940,40.7289,-73.9713
poi_003771,722511,40.7735,-73.9683
poi_003772,451130,40.7522,-73.9821
poi_003773,448140,40.7754,-73.9727
poi_003774,722511,40.7725,-73.9728
poi_003775,522390,40.7874,-73.9678
poi_003776,451140,40.7155,-73.975
poi_003777,442110,40.729,-73.9979
poi_003778,722515,40.8099,-73.9584
poi_003779,448310,40.7506,-73.9915
poi_003780,524210,40.7624,-73.9745
poi_003781,811490,40.7125,-74.0059
poi_003782,722410,40.7853,-74.0096
poi_003783,453910,40.6918,-74.0097
poi_003784,722410,40.8423,-73.9578
poi_003785,812112,40.7446,-73.9728
poi_003786,442299,40.7335,-73.9942
poi_003787,812112,40.7802,-73.9268
poi_003788,445110,40.7977,-73.88
poi_003789,812199,40.7642,-73.9795
poi_003790,451211,40.7174,-74.0253
poi_003791,722511,40.7378,-73.9757
poi_003792,722410,40.8713,-73.9151
poi_003793,448120,40.7117,-74.0024
poi_003794,713940,40.7765,-74.0085
poi_003795,5416,40.7222,-74.0179
poi_003796,722515,40.7527,-73.9812
poi_003797,522390,40.7761,-73.9472
poi_003798,812199,40.7573,-73.9764
poi_003799,611110,40.7448,-73.9988
poi_003800,448310,40.7666,-73.9651
poi_003801,722511,40.7258,-74.0232
poi_003802,722410,40.7428,-73.9782
poi_003803,531190,40.7501,-73.9853
poi_003804,443142,40.7927,-73.9476
poi_003805,445110,40.7321,-73.9841
poi_003806,448310,40.7594,-73.9986
poi_003807,812320,40.7207,-73.9906
poi_003808,722511,40.7671,-73.9765
poi_003809,813110,40.7236,-73.9776
poi_003810,713940,40.7467,-73.9942
poi_003811,621111,40.7197,-74.0131
poi_003812,448310,40.7427,-73.9735
poi_003813,713940,40.7734,-73.9502
poi_003814,541921,40.7354,-73.9751
poi_003815,451211,40.7524,-73.9866
poi_003816,722511,40.777,-73.9557
poi_003817,813110,40.7361,-74.0005
poi_003818,451130,40.7669,-73.9821
poi_003819,722410,40.747,-74.0008
poi_003820,812320,40.7819,-73.9688
poi_003821,611630,40.7944,-73.9577
poi_003822,722515,40.7406,-73.9758
poi_003823,451120,40.7262,-73.9988
poi_003824,812199,40.7525,-73.9957
